date,price,btc_pc,abs_btc_pc
9/15/20,10779.38102,0.010941028,0.010941028
9/16/20,10968.32055,0.017527864,0.017527864
9/17/20,10936.29275,-0.002920027,0.002920027
9/18/20,10920.11284,-0.001479469,0.001479469
9/19/20,11073.77955,0.014071897,0.014071897
9/20/20,10921.2181,-0.013776818,0.013776818
9/21/20,10455.37996,-0.042654412,0.042654412
9/22/20,10519.83916,0.006165171,0.006165171
9/23/20,10233.29957,-0.027238021,0.027238021
9/24/20,10739.04271,0.049421317,0.049421317
9/25/20,10683.63058,-0.005159876,0.005159876
9/26/20,10742.03042,0.005466292,0.005466292
9/27/20,10758.82429,0.001563379,0.001563379
9/28/20,10727.37505,-0.002923111,0.002923111
9/29/20,10841.14274,0.010605361,0.010605361
9/30/20,10772.35177,-0.006345362,0.006345362
10/1/20,10606.61733,-0.015385167,0.015385167
10/2/20,10570.10568,-0.003442347,0.003442347
10/3/20,10555.70543,-0.001362356,0.001362356
10/4/20,10665.61862,0.010412681,0.010412681
10/5/20,10772.6356,0.010033827,0.010033827
10/6/20,10596.37355,-0.016362017,0.016362017
10/7/20,10667.19439,0.006683498,0.006683498
10/8/20,10902.52936,0.022061562,0.022061562
10/9/20,11074.10368,0.015737111,0.015737111
10/10/20,11302.85429,0.020656354,0.020656354
10/11/20,11378.26253,0.006671611,0.006671611
10/12/20,11548.40156,0.014952988,0.014952988
10/13/20,11434.96878,-0.009822379,0.009822379
10/14/20,11417.10811,-0.001561934,0.001561934
10/15/20,11502.58124,0.007486408,0.007486408
10/16/20,11338.98718,-0.014222378,0.014222378
10/17/20,11362.80222,0.002100279,0.002100279
10/18/20,11489.62257,0.01116101,0.01116101
10/19/20,11745.81197,0.02229746,0.02229746
10/20/20,11929.45725,0.015634959,0.015634959
10/21/20,12848.49062,0.077038992,0.077038992
10/22/20,12997.49934,0.011597372,0.011597372
10/23/20,12953.4297,-0.003390625,0.003390625
10/24/20,13113.86692,0.012385695,0.012385695
10/25/20,13041.64104,-0.005507596,0.005507596
10/26/20,13080.65617,0.002991582,0.002991582
10/27/20,13675.52393,0.045476905,0.045476905
10/28/20,13290.32885,-0.028166751,0.028166751
10/29/20,13475.2173,0.013911503,0.013911503
10/30/20,13603.29609,0.009504766,0.009504766
10/31/20,13807.23361,0.014991772,0.014991772
11/1/20,13736.89941,-0.005094011,0.005094011
11/2/20,13595.56476,-0.010288686,0.010288686
11/3/20,13996.9154,0.029520704,0.029520704
11/4/20,14129.1482,0.009447281,0.009447281
11/5/20,15606.46683,0.104558224,0.104558224
11/6/20,15618.97247,0.000801311,0.000801311
11/7/20,14866.3563,-0.048186023,0.048186023
11/8/20,15500.00071,0.042622711,0.042622711
11/9/20,15319.81997,-0.011624563,0.011624563
11/10/20,15319.27568,-3.55E-05,3.55E-05
11/11/20,15731.24111,0.026891965,0.026891965
11/12/20,16289.8149,0.035507293,0.035507293
11/13/20,16330.06277,0.002470738,0.002470738
11/14/20,16102.01002,-0.01396521,0.01396521
11/15/20,15986.75499,-0.007157804,0.007157804
11/16/20,16743.05394,0.047307846,0.047307846
11/17/20,17682.16919,0.056089842,0.056089842
11/18/20,17804.69002,0.006929061,0.006929061
11/19/20,17818.66866,0.00078511,0.00078511
11/20/20,18663.78185,0.047428526,0.047428526
11/21/20,18706.58934,0.002293612,0.002293612
11/22/20,18482.69263,-0.011968868,0.011968868
11/23/20,18373.25776,-0.005920938,0.005920938
11/24/20,19150.25105,0.042289359,0.042289359
11/25/20,18748.39371,-0.020984442,0.020984442
11/26/20,17113.71687,-0.087190234,0.087190234
11/27/20,17101.60302,-0.000707845,0.000707845
11/28/20,17745.37731,0.037644091,0.037644091
11/29/20,18190.86688,0.025104542,0.025104542
11/30/20,19664.40761,0.081004426,0.081004426
12/1/20,18820.60779,-0.042910004,0.042910004
12/2/20,19214.87223,0.02094855,0.02094855
12/3/20,19470.31121,0.013293816,0.013293816
12/4/20,18732.96709,-0.037870176,0.037870176
12/5/20,19114.63313,0.02037403,0.02037403
12/6/20,19356.31368,0.012643745,0.012643745
12/7/20,19182.17683,-0.008996385,0.008996385
12/8/20,18340.97814,-0.04385314,0.04385314
12/9/20,18574.69674,0.012742973,0.012742973
12/10/20,18294.84695,-0.015066183,0.015066183
12/11/20,18061.76003,-0.012740578,0.012740578
12/12/20,18813.28377,0.041608555,0.041608555
12/13/20,19156.08251,0.018221101,0.018221101
12/14/20,19286.7513,0.006821269,0.006821269
12/15/20,19432.58846,0.00756152,0.00756152
12/16/20,21370.72032,0.099736165,0.099736165
12/17/20,22789.26742,0.066378067,0.066378067
12/18/20,23048.76456,0.011386814,0.011386814
12/19/20,23856.77352,0.035056498,0.035056498
12/20/20,23528.55061,-0.013758059,0.013758059
12/21/20,22937.41834,-0.025124041,0.025124041
12/22/20,23756.88877,0.035726358,0.035726358
12/23/20,23307.2709,-0.018925789,0.018925789
12/24/20,23707.63304,0.017177564,0.017177564
12/25/20,24669.16432,0.040557878,0.040557878
12/26/20,26478.06811,0.073326512,0.073326512
12/27/20,26430.8566,-0.001783042,0.001783042
12/28/20,27039.34902,0.023022047,0.023022047
12/29/20,27231.20346,0.007095379,0.007095379
12/30/20,28844.61368,0.059248583,0.059248583
12/31/20,29022.67141,0.006172998,0.006172998
1/1/21,29380.69373,0.012335953,0.012335953
1/2/21,32022.68106,0.089922564,0.089922564
1/3/21,33277.83531,0.039195789,0.039195789
1/4/21,31802.14671,-0.044344489,0.044344489
1/5/21,34013.17417,0.069524472,0.069524472
1/6/21,36643.27772,0.077326025,0.077326025
1/7/21,39215.65115,0.070200418,0.070200418
1/8/21,40775.40456,0.039773748,0.039773748
1/9/21,40370.68235,-0.009925646,0.009925646
1/10/21,38329.34017,-0.050564966,0.050564966
1/11/21,35269.51372,-0.079829875,0.079829875
1/12/21,33712.46855,-0.044147055,0.044147055
1/13/21,37296.54753,0.106313158,0.106313158
1/14/21,39045.51834,0.046893638,0.046893638
1/15/21,36710.31742,-0.059807143,0.059807143
1/16/21,36177.2611,-0.014520613,0.014520613
1/17/21,36069.93947,-0.002966549,0.002966549
1/18/21,36594.2964,0.014537228,0.014537228
1/19/21,36250.14619,-0.009404477,0.009404477
1/20/21,35515.48001,-0.020266571,0.020266571
1/21/21,31022.95103,-0.126494953,0.126494953
1/22/21,32986.43576,0.063291359,0.063291359
1/23/21,32036.28227,-0.02880437,0.02880437
1/24/21,32216.10429,0.005613074,0.005613074
1/25/21,32419.70595,0.006319872,0.006319872
1/26/21,32640.63914,0.006814781,0.006814781
1/27/21,30358.93472,-0.069903791,0.069903791
1/28/21,33511.2876,0.103836083,0.103836083
1/29/21,34166.14943,0.01954153,0.01954153
1/30/21,34349.9171,0.005378647,0.005378647
1/31/21,33157.83257,-0.034704145,0.034704145
2/1/21,33570.27185,0.012438668,0.012438668
2/2/21,35596.14891,0.060347354,0.060347354
2/3/21,37578.37321,0.055686482,0.055686482
2/4/21,37129.20294,-0.011952893,0.011952893
2/5/21,38045.41361,0.024676282,0.024676282
2/6/21,39341.72708,0.034072792,0.034072792
2/7/21,39003.01218,-0.008609558,0.008609558
2/8/21,46121.93407,0.182522362,0.182522362
2/9/21,46548.16199,0.009241328,0.009241328
2/10/21,45078.12835,-0.031580917,0.031580917
2/11/21,47892.84092,0.062440759,0.062440759
2/12/21,47525.20914,-0.007676132,0.007676132
2/13/21,47208.62503,-0.006661393,0.006661393
2/14/21,48829.82751,0.034341235,0.034341235
2/15/21,48110.24173,-0.014736603,0.014736603
2/16/21,49140.38266,0.021412092,0.021412092
2/17/21,52224.93911,0.062770298,0.062770298
2/18/21,51650.06995,-0.01100756,0.01100756
2/19/21,55820.5044,0.080744023,0.080744023
2/20/21,55861.82057,0.000740161,0.000740161
2/21/21,57500.71611,0.029338384,0.029338384
2/22/21,53952.15334,-0.061713367,0.061713367
2/23/21,48560.48904,-0.099934182,0.099934182
2/24/21,49567.34569,0.020734072,0.020734072
2/25/21,47568.13117,-0.040333298,0.040333298
