Date,Price,Pct_Change,Abs_Pct_Change
1/26/13,17.55362918,0.008411872,0.008411872
1/27/13,17.86462801,0.017717068,0.017717068
1/28/13,18.79426487,0.052037851,0.052037851
1/29/13,19.51471419,0.038333466,0.038333466
1/30/13,19.73744669,0.011413567,0.011413567
1/31/13,20.51164303,0.039224747,0.039224747
2/1/13,20.44309196,-0.003342057,0.003342057
2/2/13,19.63590171,-0.039484744,0.039484744
2/3/13,20.57893968,0.048026212,0.048026212
2/4/13,20.44048796,-0.006727836,0.006727836
2/5/13,20.65934473,0.010707023,0.010707023
2/6/13,21.20856553,0.026584619,0.026584619
2/7/13,22.11776518,0.042869455,0.042869455
2/8/13,22.78736505,0.030274301,0.030274301
2/9/13,23.73386015,0.041535961,0.041535961
2/10/13,23.90028936,0.007012311,0.007012311
2/11/13,24.49727269,0.02497808,0.02497808
2/12/13,24.97973641,0.019694589,0.019694589
2/13/13,24.64165093,-0.013534389,0.013534389
2/14/13,27.28238982,0.107165664,0.107165664
2/15/13,27.17126923,-0.004072979,0.004072979
2/16/13,27.34616356,0.006436738,0.006436738
2/17/13,26.92725138,-0.015318865,0.015318865
2/18/13,26.92886764,6.00232E-05,6.00232E-05
2/19/13,29.41362438,0.092271119,0.092271119
2/20/13,29.81980723,0.013809344,0.013809344
2/21/13,29.81806892,-5.82939E-05,5.82939E-05
2/22/13,30.47265653,0.021952717,0.021952717
2/23/13,29.80645455,-0.021862288,0.021862288
2/24/13,29.88284849,0.002563,0.002563
2/25/13,30.35203309,0.015700799,0.015700799
2/26/13,31.15553735,0.026472831,0.026472831
2/27/13,31.24026108,0.00271938,0.00271938
2/28/13,33.37529394,0.06834235,0.06834235
3/1/13,34.60625703,0.036882465,0.036882465
3/2/13,34.14351592,-0.013371602,0.013371602
3/3/13,34.45174048,0.009027323,0.009027323
3/4/13,36.37626525,0.055861467,0.055861467
3/5/13,40.67295399,0.118117919,0.118117919
3/6/13,43.28499619,0.064220617,0.064220617
3/7/13,41.94744072,-0.030901134,0.030901134
3/8/13,43.90292891,0.046617581,0.046617581
3/9/13,46.88858661,0.068005889,0.068005889
3/10/13,46.06603846,-0.017542609,0.017542609
3/11/13,48.27507458,0.047953681,0.047953681
3/12/13,44.41354526,-0.079990126,0.079990126
3/13/13,47.01619085,0.058600267,0.058600267
3/14/13,46.92556255,-0.001927598,0.001927598
3/15/13,46.90251725,-0.000491103,0.000491103
3/16/13,47.1570157,0.005426115,0.005426115
3/17/13,47.33349978,0.003742478,0.003742478
3/18/13,51.36543639,0.08518146,0.08518146
3/19/13,59.49860111,0.158339251,0.158339251
3/20/13,63.6874855,0.070403073,0.070403073
3/21/13,70.91752501,0.113523708,0.113523708
3/22/13,69.84608454,-0.015108261,0.015108261
3/23/13,64.38311637,-0.07821438,0.07821438
3/24/13,71.69042421,0.113497268,0.113497268
3/25/13,74.31408925,0.036597148,0.036597148
3/26/13,78.61419743,0.057863969,0.057863969
3/27/13,88.85207991,0.130229435,0.130229435
3/28/13,87.67317396,-0.013268186,0.013268186
3/29/13,90.29569936,0.029912518,0.029912518
3/30/13,92.18995999,0.020978415,0.020978415
3/31/13,93.89923842,0.018540831,0.018540831
4/1/13,103.5803469,0.103101033,0.103101033
4/2/13,116.6799442,0.126467981,0.126467981
4/3/13,131.3848094,0.126027358,0.126027358
4/4/13,133.0071205,0.012347783,0.012347783
4/5/13,142.6260655,0.072319023,0.072319023
4/6/13,143.081823,0.003195471,0.003195471
4/7/13,162.8522146,0.138175424,0.138175424
4/8/13,186.3511618,0.144296148,0.144296148
4/9/13,230.6829967,0.237894062,0.237894062
4/10/13,161.1928897,-0.301236363,0.301236363
4/11/13,82.90158504,-0.485699492,0.485699492
4/12/13,111.4763732,0.344683255,0.344683255
4/13/13,97.60907187,-0.124396775,0.124396775
4/14/13,88.8614914,-0.089618519,0.089618519
4/15/13,80.87469317,-0.089879183,0.089879183
4/16/13,68.28313873,-0.155692145,0.155692145
4/17/13,92.86403691,0.35998489,0.35998489
4/18/13,108.6283451,0.169756869,0.169756869
4/19/13,119.0122832,0.095591424,0.095591424
4/20/13,128.2082889,0.077269383,0.077269383
4/21/13,118.4832438,-0.075853482,0.075853482
4/22/13,126.3142718,0.06609397,0.06609397
4/23/13,142.1272181,0.125187329,0.125187329
4/24/13,154.1332778,0.084474036,0.084474036
4/25/13,141.0086593,-0.085151102,0.085151102
4/26/13,137.2096004,-0.026942025,0.026942025
4/27/13,128.2266696,-0.065468676,0.065468676
4/28/13,134.6235696,0.049887437,0.049887437
4/29/13,143.8103782,0.068240715,0.068240715
4/30/13,139.1296475,-0.032547934,0.032547934
5/1/13,116.113801,-0.165427333,0.165427333
5/2/13,106.3409847,-0.084165846,0.084165846
5/3/13,96.31684027,-0.094264168,0.094264168
5/4/13,112.4976364,0.167995504,0.167995504
5/5/13,116.4887158,0.035477007,0.035477007
5/6/13,112.1185962,-0.03751539,0.03751539
5/7/13,111.6092129,-0.004543255,0.004543255
5/8/13,113.1360619,0.013680313,0.013680313
5/9/13,111.9745327,-0.010266657,0.010266657
5/10/13,117.6910369,0.051051824,0.051051824
5/11/13,115.4997777,-0.018618743,0.018618743
5/12/13,114.8856756,-0.005316912,0.005316912
5/13/13,117.4044566,0.02192424,0.02192424
5/14/13,107.8655666,-0.081248109,0.081248109
5/15/13,108.9868524,0.010395216,0.010395216
5/16/13,112.9178741,0.036068769,0.036068769
5/17/13,117.284616,0.03867184,0.03867184
5/18/13,118.1698767,0.007547969,0.007547969
5/19/13,117.0338802,-0.009613249,0.009613249
5/20/13,117.8186365,0.006705377,0.006705377
5/21/13,117.2520409,-0.004809049,0.004809049
5/22/13,118.9781736,0.014721558,0.014721558
5/23/13,123.726156,0.039906332,0.039906332
5/24/13,128.9710807,0.042391397,0.042391397
5/25/13,128.8449153,-0.000978246,0.000978246
5/26/13,130.1586011,0.010195869,0.010195869
5/27/13,126.3929059,-0.028931589,0.028931589
5/28/13,125.9045953,-0.003863434,0.003863434
5/29/13,129.5648124,0.029071355,0.029071355
5/30/13,126.5130684,-0.023553803,0.023553803
5/31/13,127.8164889,0.010302655,0.010302655
6/1/13,128.7911511,0.007625481,0.007625481
6/2/13,122.6267089,-0.047863864,0.047863864
6/3/13,122.9491879,0.002629761,0.002629761
6/4/13,120.1899687,-0.022441947,0.022441947
6/5/13,120.8699238,0.005657337,0.005657337
6/6/13,119.0539757,-0.015023987,0.015023987
6/7/13,110.1977314,-0.074388479,0.074388479
6/8/13,109.1785453,-0.009248703,0.009248703
6/9/13,99.90360345,-0.084952056,0.084952056
6/10/13,104.3575666,0.044582608,0.044582608
6/11/13,107.5075205,0.03018424,0.03018424
6/12/13,106.3781163,-0.01050535,0.01050535
6/13/13,101.3238977,-0.047511826,0.047511826
6/14/13,99.2132443,-0.020830756,0.020830756
6/15/13,99.87503741,0.006670411,0.006670411
6/16/13,99.03835126,-0.00837733,0.00837733
6/17/13,100.1263051,0.010985177,0.010985177
6/18/13,104.2891764,0.0415762,0.0415762
6/19/13,104.4171508,0.001227111,0.001227111
6/20/13,104.3234997,-0.000896894,0.000896894
6/21/13,101.4168574,-0.027861818,0.027861818
6/22/13,100.0395085,-0.013581065,0.013581065
6/23/13,100.3147446,0.002751274,0.002751274
6/24/13,99.04568323,-0.012650796,0.012650796
6/25/13,97.83278872,-0.012245809,0.012245809
6/26/13,98.65170076,0.008370527,0.008370527
6/27/13,96.8039496,-0.018730049,0.018730049
6/28/13,89.42450672,-0.076230804,0.076230804
6/29/13,88.79729106,-0.007013912,0.007013912
6/30/13,89.48090766,0.00769862,0.00769862
7/1/13,82.86757013,-0.073907806,0.073907806
7/2/13,87.81646669,0.059720546,0.059720546
7/3/13,77.6913308,-0.11529883,0.11529883
7/4/13,79.13487084,0.018580452,0.018580452
7/5/13,67.44762385,-0.147687699,0.147687699
7/6/13,66.34168089,-0.016397063,0.016397063
7/7/13,72.10952237,0.086941443,0.086941443
7/8/13,73.98855377,0.02605802,0.02605802
7/9/13,74.89191087,0.012209417,0.012209417
7/10/13,85.01367914,0.135151689,0.135151689
7/11/13,87.49754939,0.029217301,0.029217301
7/12/13,90.04669871,0.029133951,0.029133951
7/13/13,91.5925979,0.01716775,0.01716775
7/14/13,89.89226928,-0.01856404,0.01856404
7/15/13,93.79615254,0.043428465,0.043428465
7/16/13,91.78103565,-0.021484004,0.021484004
7/17/13,91.03135126,-0.008168184,0.008168184
7/18/13,84.96172912,-0.066676173,0.066676173
7/19/13,86.2387946,0.015031067,0.015031067
7/20/13,84.91085915,-0.015398354,0.015398354
7/21/13,85.66435026,0.008873908,0.008873908
7/22/13,85.64902864,-0.000178856,0.000178856
7/23/13,86.97705669,0.015505465,0.015505465
7/24/13,88.15173057,0.01350556,0.01350556
7/25/13,90.16609223,0.022851073,0.022851073
7/26/13,89.98398597,-0.002019676,0.002019676
7/27/13,88.16527586,-0.020211486,0.020211486
7/28/13,92.7458422,0.051954313,0.051954313
7/29/13,93.29869725,0.005960969,0.005960969
7/30/13,96.65955289,0.036022536,0.036022536
7/31/13,98.02441993,0.014120353,0.014120353
8/1/13,96.56801783,-0.014857544,0.014857544
8/2/13,96.07453068,-0.005110254,0.005110254
8/3/13,95.50670953,-0.005910215,0.005910215
8/4/13,96.36548217,0.008991752,0.008991752
8/5/13,97.52713384,0.012054645,0.012054645
8/6/13,97.6712066,0.001477258,0.001477258
8/7/13,97.0542069,-0.00631711,0.00631711
8/8/13,94.25727177,-0.028818278,0.028818278
8/9/13,92.47277674,-0.018932174,0.018932174
8/10/13,93.29355289,0.008875868,0.008875868
8/11/13,94.27131239,0.010480462,0.010480462
8/12/13,95.44647078,0.012465705,0.012465705
8/13/13,97.75907508,0.024229333,0.024229333
8/14/13,99.12128755,0.013934384,0.013934384
8/15/13,98.10633314,-0.01023952,0.01023952
8/16/13,98.29096026,0.001881908,0.001881908
8/17/13,99.63050438,0.013628355,0.013628355
8/18/13,99.17803974,-0.004541427,0.004541427
8/19/13,102.7840123,0.036358578,0.036358578
8/20/13,104.500211,0.016697137,0.016697137
8/21/13,110.8016037,0.060300287,0.060300287
8/22/13,109.5232168,-0.011537621,0.011537621
8/23/13,107.6975716,-0.016669025,0.016669025
8/24/13,108.882675,0.011003994,0.011003994
8/25/13,113.0825634,0.038572605,0.038572605
8/26/13,112.1181148,-0.008528712,0.008528712
8/27/13,117.7597908,0.05031904,0.05031904
8/28/13,118.3174144,0.004735263,0.004735263
8/29/13,118.8356382,0.004379946,0.004379946
8/30/13,124.8853796,0.050908477,0.050908477
8/31/13,128.377979,0.027966439,0.027966439
9/1/13,130.536372,0.016812798,0.016812798
9/2/13,129.5653717,-0.007438542,0.007438542
9/3/13,129.1828036,-0.002952703,0.002952703
9/4/13,122.5292387,-0.051505035,0.051505035
9/5/13,122.370085,-0.001298904,0.001298904
9/6/13,117.8611464,-0.036846739,0.036846739
9/7/13,119.8149895,0.016577499,0.016577499
9/8/13,118.0573863,-0.014669309,0.014669309
9/9/13,121.2592726,0.02712144,0.02712144
9/10/13,122.2155302,0.007886057,0.007886057
9/11/13,127.0882271,0.039869703,0.039869703
9/12/13,126.7807236,-0.002419607,0.002419607
9/13/13,127.4077452,0.004945717,0.004945717
9/14/13,124.3484775,-0.02401163,0.02401163
9/15/13,125.0764179,0.005854035,0.005854035
9/16/13,126.204666,0.00902047,0.00902047
9/17/13,126.8972501,0.005487786,0.005487786
9/18/13,126.9038194,5.17683E-05,5.17683E-05
9/19/13,124.1809573,-0.021456108,0.021456108
9/20/13,122.9216359,-0.010141019,0.010141019
9/21/13,123.5082569,0.004772317,0.004772317
9/22/13,123.1249351,-0.003103612,0.003103612
9/23/13,122.865699,-0.002105472,0.002105472
9/24/13,123.7973577,0.00758274,0.00758274
9/25/13,123.6140786,-0.001480476,0.001480476
9/26/13,124.6856745,0.008668882,0.008668882
9/27/13,126.6053477,0.015396101,0.015396101
9/28/13,126.7965517,0.001510236,0.001510236
9/29/13,127.1086277,0.002461234,0.002461234
9/30/13,126.0902618,-0.008011776,0.008011776
10/1/13,127.5754243,0.011778566,0.011778566
10/2/13,104.1050929,-0.183972199,0.183972199
10/3/13,117.575495,0.129392345,0.129392345
10/4/13,121.9303477,0.037038779,0.037038779
10/5/13,121.3934027,-0.004403703,0.004403703
10/6/13,122.4752613,0.008912005,0.008912005
10/7/13,123.9068726,0.011688984,0.011688984
10/8/13,124.7665289,0.006937923,0.006937923
10/9/13,125.9335203,0.009353401,0.009353401
10/10/13,126.7046505,0.006123312,0.006123312
10/11/13,127.2552992,0.004345924,0.004345924
10/12/13,127.851263,0.004683214,0.004683214
10/13/13,132.4156587,0.035700826,0.035700826
10/14/13,135.3391949,0.022078478,0.022078478
10/15/13,141.4939085,0.04547621,0.04547621
10/16/13,138.3279219,-0.022375427,0.022375427
10/17/13,143.7471338,0.039176558,0.039176558
10/18/13,152.7755722,0.06280778,0.06280778
10/19/13,165.7727171,0.08507345,0.08507345
10/20/13,166.5001511,0.00438814,0.00438814
10/21/13,179.9106286,0.080543335,0.080543335
10/22/13,190.4027814,0.058318694,0.058318694
10/23/13,204.600351,0.074565978,0.074565978
10/24/13,194.4100438,-0.049805913,0.049805913
10/25/13,185.6437876,-0.045091581,0.045091581
10/26/13,179.808218,-0.031434231,0.031434231
10/27/13,194.5461333,0.081964637,0.081964637
10/28/13,196.2746873,0.00888506,0.00888506
10/29/13,204.4281742,0.041541204,0.041541204
10/30/13,197.9005994,-0.031930896,0.031930896
10/31/13,203.2836499,0.027200779,0.027200779
11/1/13,203.0371098,-0.001212788,0.001212788
11/2/13,204.7928814,0.00864754,0.00864754
11/3/13,210.2753826,0.026770956,0.026770956
11/4/13,228.7910389,0.088054322,0.088054322
11/5/13,243.6416689,0.064909142,0.064909142
11/6/13,263.209584,0.08031432,0.08031432
11/7/13,290.1242262,0.102255555,0.102255555
11/8/13,333.7506565,0.150371553,0.150371553
11/9/13,331.0511485,-0.008088398,0.008088398
11/10/13,327.5586535,-0.010549714,0.010549714
11/11/13,342.6976929,0.046217797,0.046217797
11/12/13,354.6454883,0.034863951,0.034863951
11/13/13,394.5044952,0.112391129,0.112391129
11/14/13,416.7063033,0.056277706,0.056277706
11/15/13,408.3987973,-0.019936118,0.019936118
11/16/13,435.7984428,0.067090417,0.067090417
11/17/13,485.3365769,0.113672123,0.113672123
11/18/13,657.7785039,0.355303794,0.355303794
11/19/13,546.8783973,-0.168597949,0.168597949
11/20/13,595.3390996,0.088613305,0.088613305
11/21/13,720.7644253,0.210678797,0.210678797
11/22/13,802.9169337,0.113979694,0.113979694
11/23/13,834.29534,0.039080514,0.039080514
11/24/13,807.1666955,-0.032516836,0.032516836
11/25/13,816.2433866,0.011245126,0.011245126
11/26/13,916.0971601,0.122333332,0.122333332
11/27/13,962.9105609,0.051100912,0.051100912
11/28/13,1007.387164,0.046189755,0.046189755
11/29/13,1128.725488,0.120448551,0.120448551
11/30/13,1119.296715,-0.008353469,0.008353469
12/1/13,964.4857937,-0.138310887,0.138310887
12/2/13,1040.808218,0.079132761,0.079132761
12/3/13,1053.621027,0.012310443,0.012310443
12/4/13,1134.932231,0.077173102,0.077173102
12/5/13,1027.411773,-0.094737338,0.094737338
12/6/13,824.5817103,-0.197418472,0.197418472
12/7/13,703.748376,-0.146538946,0.146538946
12/8/13,783.5733483,0.113428286,0.113428286
12/9/13,896.0792899,0.143580613,0.143580613
12/10/13,977.1653673,0.090489847,0.090489847
12/11/13,875.4640343,-0.104077914,0.104077914
12/12/13,873.324806,-0.002443536,0.002443536
12/13/13,879.1561353,0.00667716,0.00667716
12/14/13,852.8561205,-0.029915067,0.029915067
12/15/13,864.0616579,0.013138837,0.013138837
12/16/13,677.8941068,-0.215456327,0.215456327
12/17/13,682.6267727,0.006981424,0.006981424
12/18/13,526.1209763,-0.229269936,0.229269936
12/19/13,685.525129,0.302980037,0.302980037
12/20/13,600.2169543,-0.124442083,0.124442083
12/21/13,597.0335025,-0.005303835,0.005303835
12/22/13,615.0130353,0.03011478,0.03011478
12/23/13,657.9266342,0.069776731,0.069776731
12/24/13,650.6647452,-0.011037536,0.011037536
12/25/13,678.2901581,0.042457215,0.042457215
12/26/13,749.996595,0.105716464,0.105716464
12/27/13,722.5705675,-0.036568203,0.036568203
12/28/13,715.8523631,-0.009297645,0.009297645
12/29/13,727.2712157,0.015951407,0.015951407
12/30/13,735.7419971,0.011647349,0.011647349
12/31/13,729.5575829,-0.008405683,0.008405683
1/1/14,752.4045499,0.031316194,0.031316194
1/2/14,784.9549213,0.043261795,0.043261795
1/3/14,807.222939,0.028368531,0.028368531
1/4/14,828.6020626,0.026484782,0.026484782
1/5/14,902.4873803,0.089168638,0.089168638
1/6/14,914.4599608,0.013266203,0.013266203
1/7/14,803.3517962,-0.121501399,0.121501399
1/8/14,820.6900095,0.021582342,0.021582342
1/9/14,831.3347505,0.012970477,0.012970477
1/10/14,853.2988548,0.026420289,0.026420289
1/11/14,889.5558371,0.042490368,0.042490368
1/12/14,845.1913322,-0.049872648,0.049872648
1/13/14,822.8770122,-0.026401501,0.026401501
1/14/14,815.2936027,-0.009215726,0.009215726
1/15/14,841.0898574,0.031640448,0.031640448
1/16/14,815.8548003,-0.030002807,0.030002807
1/17/14,792.8295065,-0.028222294,0.028222294
1/18/14,809.7835284,0.021384196,0.021384196
1/19/14,838.4284747,0.035373585,0.035373585
1/20/14,828.8852166,-0.011382316,0.011382316
1/21/14,823.8179638,-0.006113335,0.006113335
1/22/14,818.9763863,-0.005876999,0.005876999
1/23/14,810.9224252,-0.00983418,0.00983418
1/24/14,781.042514,-0.036846818,0.036846818
1/25/14,804.4032408,0.029909674,0.029909674
1/26/14,814.4993814,0.012551094,0.012551094
1/27/14,742.701375,-0.08814986,0.08814986
1/28/14,790.1764019,0.063922094,0.063922094
1/29/14,793.3844249,0.004059882,0.004059882
1/30/14,799.4744798,0.007676045,0.007676045
1/31/14,803.2375988,0.004706991,0.004706991
2/1/14,813.2195492,0.012427145,0.012427145
2/2/14,814.4908704,0.001563319,0.001563319
2/3/14,806.9974284,-0.009200155,0.009200155
2/4/14,800.0782319,-0.008574001,0.008574001
2/5/14,784.4736928,-0.019503767,0.019503767
2/6/14,763.5693822,-0.026647561,0.026647561
2/7/14,711.5712734,-0.068098735,0.068098735
2/8/14,677.6823009,-0.047625549,0.047625549
2/9/14,687.4060546,0.014348543,0.014348543
2/10/14,685.4574988,-0.00283465,0.00283465
2/11/14,671.8996917,-0.019779209,0.019779209
2/12/14,653.7657809,-0.026989015,0.026989015
2/13/14,612.918415,-0.062480122,0.062480122
2/14/14,668.7886027,0.091154363,0.091154363
2/15/14,654.3770602,-0.021548726,0.021548726
2/16/14,623.2503219,-0.047566977,0.047566977
2/17/14,631.3345963,0.012971152,0.012971152
2/18/14,627.2717614,-0.006435312,0.006435312
2/19/14,623.5401369,-0.005948976,0.005948976
2/20/14,563.7685611,-0.095858426,0.095858426
2/21/14,580.324316,0.029366226,0.029366226
2/22/14,607.1246333,0.046181621,0.046181621
2/23/14,610.0823237,0.004871636,0.004871636
2/24/14,542.2666508,-0.111158233,0.111158233
2/25/14,533.7076444,-0.015783759,0.015783759
2/26/14,587.5785883,0.100937179,0.100937179
2/27/14,585.3939257,-0.003718077,0.003718077
2/28/14,551.2947703,-0.05824993,0.05824993
3/1/14,567.5342354,0.029456955,0.029456955
3/2/14,558.5277072,-0.015869577,0.015869577
3/3/14,676.5057328,0.21123039,0.21123039
3/4/14,674.5113994,-0.002947992,0.002947992
3/5/14,670.3388511,-0.006186031,0.006186031
3/6/14,667.712834,-0.003917447,0.003917447
3/7/14,631.7702952,-0.053829336,0.053829336
3/8/14,621.5241145,-0.016218206,0.016218206
3/9/14,640.5788893,0.030658142,0.030658142
3/10/14,628.1512412,-0.019400652,0.019400652
3/11/14,633.7338382,0.008887345,0.008887345
3/12/14,634.6468237,0.001440645,0.001440645
3/13/14,643.4321009,0.013842781,0.013842781
3/14/14,628.30859,-0.023504439,0.023504439
3/15/14,636.2186501,0.012589451,0.012589451
3/16/14,634.168901,-0.003221768,0.003221768
3/17/14,622.7602086,-0.01798999,0.01798999
3/18/14,614.3095137,-0.013569741,0.013569741
3/19/14,610.5112035,-0.006183056,0.006183056
3/20/14,586.6075957,-0.03915343,0.03915343
3/21/14,569.694518,-0.028832013,0.028832013
3/22/14,564.7000267,-0.008766964,0.008766964
3/23/14,558.9588617,-0.010166752,0.010166752
3/24/14,585.0232505,0.046630245,0.046630245
3/25/14,583.7711891,-0.002140191,0.002140191
3/26/14,579.2438504,-0.007755331,0.007755331
3/27/14,483.1640126,-0.16587114,0.16587114
3/28/14,498.6613289,0.032074649,0.032074649
3/29/14,489.5170235,-0.018337707,0.018337707
3/30/14,458.9663283,-0.062409873,0.062409873
3/31/14,455.3553541,-0.007867623,0.007867623
4/1/14,479.0084659,0.051944293,0.051944293
4/2/14,439.0114925,-0.083499512,0.083499512
4/3/14,449.4411515,0.023757143,0.023757143
4/4/14,449.7198697,0.000620144,0.000620144
4/5/14,461.6753315,0.026584242,0.026584242
4/6/14,458.6334805,-0.006588723,0.006588723
4/7/14,448.6552751,-0.021756383,0.021756383
4/8/14,452.8030988,0.009245013,0.009245013
4/9/14,442.8379849,-0.02200761,0.02200761
4/10/14,366.9118661,-0.171453492,0.171453492
4/11/14,421.9435281,0.149986051,0.149986051
4/12/14,424.2742126,0.005523688,0.005523688
4/13/14,416.3623217,-0.01864806,0.01864806
4/14/14,461.1082466,0.107468718,0.107468718
4/15/14,521.6152996,0.13122093,0.13122093
4/16/14,531.4818467,0.018915371,0.018915371
4/17/14,499.8375515,-0.059539748,0.059539748
4/18/14,483.0200135,-0.033646008,0.033646008
4/19/14,504.3655952,0.04419192,0.04419192
4/20/14,501.5571844,-0.005568204,0.005568204
4/21/14,498.0845303,-0.006923745,0.006923745
4/22/14,489.50351,-0.01722804,0.01722804
4/23/14,490.6329675,0.002307353,0.002307353
4/24/14,503.291801,0.025801025,0.025801025
4/25/14,466.4261713,-0.073249017,0.073249017
4/26/14,459.2267098,-0.015435372,0.015435372
4/27/14,438.7093637,-0.044678033,0.044678033
4/28/14,441.5478055,0.006469982,0.006469982
4/29/14,447.7099308,0.013955738,0.013955738
4/30/14,448.8757155,0.002603884,0.002603884
5/1/14,460.1946983,0.025216296,0.025216296
5/2/14,452.2397798,-0.017285985,0.017285985
5/3/14,438.978588,-0.029323364,0.029323364
5/4/14,436.6753986,-0.005246701,0.005246701
5/5/14,432.338179,-0.009932365,0.009932365
5/6/14,430.1282054,-0.005111678,0.005111678
5/7/14,442.1828761,0.028025762,0.028025762
5/8/14,440.4027627,-0.00402574,0.00402574
5/9/14,452.6979997,0.027918165,0.027918165
5/10/14,456.7558463,0.008963694,0.008963694
5/11/14,439.114476,-0.038623195,0.038623195
5/12/14,441.2809556,0.004933747,0.004933747
5/13/14,439.005775,-0.005155855,0.005155855
5/14/14,444.8482057,0.013308323,0.013308323
5/15/14,446.9615587,0.004750728,0.004750728
5/16/14,448.7421537,0.003983777,0.003983777
5/17/14,449.2222893,0.001069959,0.001069959
5/18/14,446.9626414,-0.005030133,0.005030133
5/19/14,447.4048568,0.000989379,0.000989379
5/20/14,490.3356482,0.09595513,0.09595513
5/21/14,493.9334918,0.007337512,0.007337512
5/22/14,526.8142884,0.066569279,0.066569279
5/23/14,523.6993203,-0.005912839,0.005912839
5/24/14,527.6912431,0.007622547,0.007622547
5/25/14,573.3124588,0.086454373,0.086454373
5/26/14,584.8479749,0.020120819,0.020120819
5/27/14,573.9282692,-0.018671016,0.018671016
5/28/14,579.1893188,0.009166737,0.009166737
5/29/14,570.3493109,-0.015262726,0.015262726
5/30/14,620.8463606,0.088537057,0.088537057
5/31/14,627.8924207,0.01134912,0.01134912
6/1/14,630.0749535,0.003475966,0.003475966
6/2/14,663.5057238,0.053058402,0.053058402
6/3/14,672.3878971,0.013386732,0.013386732
6/4/14,643.8873688,-0.042387034,0.042387034
6/5/14,661.5035582,0.027359116,0.027359116
6/6/14,650.1333159,-0.017188482,0.017188482
6/7/14,656.8002718,0.010254752,0.010254752
6/8/14,657.8199749,0.001552531,0.001552531
6/9/14,648.3363223,-0.01441679,0.01441679
6/10/14,650.9366096,0.004010707,0.004010707
6/11/14,631.4890222,-0.029876315,0.029876315
6/12/14,591.9750771,-0.062572656,0.062572656
6/13/14,597.0449997,0.008564419,0.008564419
6/14/14,575.5594617,-0.035986463,0.035986463
6/15/14,589.7246464,0.024611158,0.024611158
6/16/14,590.5674822,0.001429202,0.001429202
6/17/14,609.0800029,0.031347003,0.031347003
6/18/14,607.629796,-0.002380979,0.002380979
6/19/14,595.7514769,-0.019548612,0.019548612
6/20/14,591.5315228,-0.007083414,0.007083414
6/21/14,592.7643495,0.002084127,0.002084127
6/22/14,599.6346335,0.011590245,0.011590245
6/23/14,589.5522998,-0.016814128,0.016814128
6/24/14,579.9737186,-0.016247212,0.016247212
6/25/14,562.23678,-0.030582314,0.030582314
6/26/14,580.7492303,0.032926431,0.032926431
6/27/14,600.6383054,0.034247269,0.034247269
6/28/14,594.3903042,-0.010402269,0.010402269
6/29/14,600.8405184,0.010851816,0.010851816
6/30/14,638.946114,0.063420482,0.063420482
7/1/14,642.9565967,0.006276715,0.006276715
7/2/14,651.2983477,0.01297405,0.01297405
7/3/14,646.4133891,-0.007500339,0.007500339
7/4/14,630.6355029,-0.024408353,0.024408353
7/5/14,630.4683419,-0.000265068,0.000265068
7/6/14,634.6726745,0.006668586,0.006668586
7/7/14,622.854979,-0.018620142,0.018620142
7/8/14,624.8943311,0.003274201,0.003274201
7/9/14,621.9390918,-0.004729182,0.004729182
7/10/14,616.5228498,-0.008708637,0.008708637
7/11/14,634.4943781,0.029149817,0.029149817
7/12/14,636.9239579,0.003829159,0.003829159
7/13/14,629.8757504,-0.011066011,0.011066011
7/14/14,619.1974591,-0.016953012,0.016953012
7/15/14,621.9346014,0.004420468,0.004420468
7/16/14,616.3518822,-0.008976377,0.008976377
7/17/14,624.259275,0.012829348,0.012829348
7/18/14,630.7501403,0.010397707,0.010397707
7/19/14,629.1733644,-0.002499842,0.002499842
7/20/14,625.2486762,-0.006237849,0.006237849
7/21/14,621.3053314,-0.006306842,0.006306842
7/22/14,619.8232645,-0.002385408,0.002385408
7/23/14,619.7728168,-8.13904E-05,8.13904E-05
7/24/14,602.8796455,-0.027257038,0.027257038
7/25/14,601.5785143,-0.002158194,0.002158194
7/26/14,594.7026072,-0.011429775,0.011429775
7/27/14,591.5754442,-0.005258364,0.005258364
7/28/14,587.493005,-0.006900961,0.006900961
7/29/14,584.1123933,-0.005754301,0.005754301
7/30/14,562.9146251,-0.036290564,0.036290564
7/31/14,581.975562,0.033861151,0.033861151
8/1/14,596.5067592,0.024968741,0.024968741
8/2/14,589.7572615,-0.01131504,0.01131504
8/3/14,586.7537367,-0.005092815,0.005092815
8/4/14,587.6083355,0.001456486,0.001456486
8/5/14,581.8819886,-0.009745176,0.009745176
8/6/14,582.2483714,0.000629651,0.000629651
8/7/14,586.0466335,0.00652344,0.00652344
8/8/14,589.0244126,0.00508113,0.00508113
8/9/14,588.9785213,-7.79107E-05,7.79107E-05
8/10/14,589.373502,0.00067062,0.00067062
8/11/14,573.4414839,-0.027032125,0.027032125
8/12/14,568.3075202,-0.008952899,0.008952899
8/13/14,548.3701753,-0.035081966,0.035081966
8/14/14,505.1074997,-0.078893196,0.078893196
8/15/14,500.3230601,-0.009472121,0.009472121
8/16/14,521.7479629,0.042822137,0.042822137
8/17/14,497.764659,-0.045967221,0.045967221
8/18/14,468.9579182,-0.05787221,0.05787221
8/19/14,486.7943507,0.038034186,0.038034186
8/20/14,515.1203539,0.05818885,0.05818885
8/21/14,519.3078521,0.008129165,0.008129165
